activity_person,torso,score
5_6,10.485,0.45000000000000001
5_6,10.154,0.050000000000000003
5_6,9.2612,0.0
5_6,7.8737,0.14999999999999999
5_6,7.0672,0.25
5_6,6.8894,0.0
5_6,6.8429,0.050000000000000003
5_6,7.4241,0.0
5_6,7.7803,0.0
5_6,7.6759,0.025000000000000001
5_6,8.0411,0.074999999999999997
5_6,8.5568,0.025000000000000001
5_6,8.5706,0.0
5_6,8.4509,0.0
5_6,8.7492,0.050000000000000003
5_6,9.1514,0.074999999999999997
5_6,9.3425,0.025000000000000001
5_6,9.7232,0.125
5_6,10.807,0.10000000000000001
5_6,13.334,0.074999999999999997
5_6,14.582,0.10000000000000001
5_6,13.089,0.050000000000000003
5_6,11.017,0.025000000000000001
5_6,10.27,0.32500000000000001
5_6,9.8088,0.0
5_6,9.3705,0.0
5_6,9.0335,0.0
5_6,7.8118,0.0
5_6,6.2999,0.29999999999999999
5_6,6.1107,0.14999999999999999
5_6,6.8267,0.22500000000000001
5_6,0.0,1.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,7.8386,0.67500000000000004
5_6,8.3219,0.0
5_6,8.3715,0.14999999999999999
5_6,8.655,0.0
5_6,8.8865,0.025000000000000001
5_6,8.7761,0.0
5_6,8.85,0.0
5_6,8.8215,0.0
5_6,9.343,0.0
5_6,9.3889,0.025000000000000001
5_6,9.5725,0.0
5_6,12.457,0.52500000000000002
5_6,14.265,0.67500000000000004
5_6,12.419,0.050000000000000003
5_6,10.231,0.25
5_6,9.9623,0.025000000000000001
5_6,10.141,0.0
5_6,9.9182,0.0
5_6,9.0977,0.0
5_6,8.1867,0.0
5_6,7.6796,0.45000000000000001
5_6,7.1864,0.050000000000000003
5_6,6.7984,0.074999999999999997
5_6,7.0681,0.025000000000000001
5_6,7.4842,0.0
5_6,8.3787,0.0
5_6,8.7804,0.0
5_6,8.5337,0.025000000000000001
5_6,8.1148,0.125
5_6,8.1826,0.0
5_6,8.7206,0.0
5_6,9.9266,0.0
5_6,10.3,0.025000000000000001
5_6,12.299,0.125
5_6,13.986,0.42499999999999999
5_6,13.943,0.025000000000000001
5_6,11.675,0.050000000000000003
5_6,10.287,0.074999999999999997
5_6,9.6062,0.050000000000000003
5_6,9.7182,0.0
5_6,9.5159,0.050000000000000003
5_6,8.6607,0.074999999999999997
5_6,7.0832,0.025000000000000001
5_6,6.1721,0.074999999999999997
5_6,6.3871,0.025000000000000001
5_6,6.8827,0.10000000000000001
5_6,7.6599,0.125
5_6,8.0026,0.025000000000000001
5_6,8.5538,0.025000000000000001
5_6,9.0969,0.074999999999999997
5_6,8.9996,0.14999999999999999
5_6,8.9852,0.050000000000000003
5_6,9.3429,0.0
5_6,10.117,0.125
5_6,10.268,0.32500000000000001
5_6,9.827,0.10000000000000001
5_6,11.544,0.0
5_6,12.711,0.42499999999999999
5_6,12.45,0.375
5_6,11.317,0.125
5_6,9.9924,0.025000000000000001
5_6,9.6365,0.0
5_6,9.9453,0.050000000000000003
5_6,9.2885,0.0
5_6,8.1551,0.0
5_6,7.2018,0.074999999999999997
5_6,6.6217,0.10000000000000001
5_6,6.6205,0.20000000000000001
5_6,7.0508,0.025000000000000001
5_6,7.8691,0.074999999999999997
5_6,8.3465,0.074999999999999997
5_6,8.748,0.050000000000000003
5_6,8.8665,0.0
5_6,8.72,0.074999999999999997
5_6,8.8105,0.025000000000000001
5_6,9.0783,0.0
5_6,9.7317,0.050000000000000003
5_6,10.148,0.125
5_6,11.158,0.10000000000000001
5_6,13.939,0.074999999999999997
5_6,13.313,0.0
5_6,11.959,0.5
5_6,10.48,0.0
5_6,9.539,0.074999999999999997
5_6,9.5695,0.0
5_6,9.7787,0.050000000000000003
5_6,9.5476,0.025000000000000001
5_6,8.5422,0.050000000000000003
5_6,7.5865,0.0
5_6,7.317,0.074999999999999997
5_6,7.1815,0.074999999999999997
5_6,7.1083,0.0
5_6,7.3179,0.050000000000000003
5_6,7.6378,0.125
5_6,8.0921,0.074999999999999997
5_6,8.524,0.0
5_6,8.7019,0.0
5_6,8.6496,0.0
5_6,8.6275,0.025000000000000001
5_6,9.3291,0.10000000000000001
5_6,0.0,1.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,9.2867,0.125
5_6,9.4643,0.025000000000000001
5_6,12.012,0.65000000000000002
5_6,13.177,0.074999999999999997
5_6,12.405,0.42499999999999999
5_6,12.216,0.42499999999999999
5_6,10.765,0.77500000000000002
5_6,9.3236,0.025000000000000001
5_6,9.6444,0.0
5_6,9.2611,0.025000000000000001
5_6,8.5138,0.125
5_6,8.1394,0.17499999999999999
5_6,8.0389,0.34999999999999998
5_6,7.9129,0.074999999999999997
5_6,7.9339,0.0
5_6,8.2161,0.0
5_6,8.0515,0.22500000000000001
5_6,7.8563,0.125
5_6,7.973,0.050000000000000003
5_6,8.3775,0.025000000000000001
5_6,8.5562,0.0
5_6,8.7359,0.0
5_6,9.1812,0.0
5_6,10.312,0.125
5_6,10.82,0.14999999999999999
5_6,12.062,0.025000000000000001
5_6,14.311,0.074999999999999997
5_6,13.346,0.0
5_6,11.051,0.0
5_6,10.319,0.025000000000000001
5_6,10.748,0.10000000000000001
5_6,10.419,0.17499999999999999
5_6,9.5477,0.125
5_6,8.2299,0.0
5_6,7.216,0.050000000000000003
5_6,6.5288,0.025000000000000001
5_6,6.4225,0.125
5_6,6.6009,0.050000000000000003
5_6,7.6676,0.0
5_6,8.1364,0.0
5_6,8.7401,0.0
5_6,9.3359,0.0
5_6,9.2076,0.0
5_6,9.1849,0.050000000000000003
5_6,9.2358,0.14999999999999999
5_6,9.6861,0.125
5_6,9.7774,0.025000000000000001
5_6,10.879,0.050000000000000003
5_6,14.057,0.025000000000000001
5_6,13.359,0.025000000000000001
5_6,10.855,0.0
5_6,9.7103,0.025000000000000001
5_6,9.7406,0.0
5_6,10.359,0.0
5_6,10.425,0.050000000000000003
5_6,9.1496,0.050000000000000003
5_6,8.1122,0.074999999999999997
5_6,7.7242,0.17499999999999999
5_6,7.619,0.10000000000000001
5_6,7.8275,0.074999999999999997
5_6,7.9317,0.27500000000000002
5_6,7.9828,0.0
5_6,8.2738,0.0
5_6,8.4655,0.0
5_6,8.4055,0.0
5_6,8.5541,0.0
5_6,8.6147,0.0
5_6,8.5701,0.0
5_6,9.4934,0.025000000000000001
5_6,10.045,0.0
5_6,10.659,0.025000000000000001
5_6,11.983,0.025000000000000001
5_6,14.34,0.0
5_6,13.404,0.0
5_6,11.421,0.0
5_6,10.063,0.050000000000000003
5_6,9.9587,0.0
5_6,9.8535,0.0
5_6,9.6294,0.0
5_6,9.1378,0.074999999999999997
5_6,8.2366,0.074999999999999997
5_6,7.0674,0.20000000000000001
5_6,6.2607,0.22500000000000001
5_6,6.4075,0.75
5_6,6.8842,0.0
5_6,8.1211,0.40000000000000002
5_6,8.7471,0.074999999999999997
5_6,8.927,0.025000000000000001
5_6,8.6879,0.074999999999999997
5_6,8.7468,0.050000000000000003
5_6,8.9333,0.125
5_6,9.1059,0.0
5_6,9.3073,0.0
5_6,10.033,0.10000000000000001
5_6,9.7345,0.050000000000000003
5_6,11.357,0.82499999999999996
5_6,14.058,0.17499999999999999
5_6,12.114,0.050000000000000003
5_6,11.3,0.82499999999999996
5_6,10.568,0.55000000000000004
5_6,0.0,1.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,10.325,0.125
5_6,10.336,0.050000000000000003
5_6,10.022,0.074999999999999997
5_6,8.7367,0.025000000000000001
5_6,7.5729,0.125
5_6,7.0297,0.0
5_6,7.2338,0.14999999999999999
5_6,7.5251,0.0
5_6,7.8741,0.0
5_6,8.2614,0.14999999999999999
5_6,8.7369,0.025000000000000001
5_6,8.4238,0.0
5_6,8.4745,0.0
5_6,8.5117,0.10000000000000001
5_6,8.4988,0.10000000000000001
5_6,8.9468,0.0
5_6,9.5559,0.074999999999999997
5_6,9.9272,0.0
5_6,9.6297,0.0
5_6,11.005,0.375
5_6,13.705,0.074999999999999997
5_6,14.359,0.050000000000000003
5_6,12.199,0.025000000000000001
5_6,9.9574,0.0
5_6,9.9291,0.0
5_6,9.8761,0.074999999999999997
5_6,9.5268,0.0
5_6,8.7153,0.050000000000000003
5_6,7.2157,0.0
5_6,6.3347,0.074999999999999997
5_6,5.902,0.125
5_6,6.7739,0.025000000000000001
5_6,7.7196,0.025000000000000001
5_6,8.1667,0.025000000000000001
5_6,8.3461,0.074999999999999997
5_6,8.4948,0.0
5_6,8.3761,0.0
5_6,8.6731,0.0
5_6,9.6575,0.0
5_6,10.112,0.0
5_6,10.435,0.074999999999999997
5_6,11.783,0.125
5_6,14.447,0.27500000000000002
5_6,12.867,0.025000000000000001
5_6,11.048,0.025000000000000001
5_6,9.9938,0.025000000000000001
5_6,9.793,0.0
5_6,10.031,0.025000000000000001
5_6,9.4424,0.050000000000000003
5_6,8.9778,0.0
5_6,8.6933,0.25
5_6,8.111,0.025000000000000001
5_6,7.0687,0.59999999999999998
5_6,7.217,0.47499999999999998
5_6,7.1871,0.025000000000000001
5_6,7.4619,0.025000000000000001
5_6,7.7519,0.40000000000000002
5_6,8.1093,0.074999999999999997
5_6,8.0801,0.375
5_6,8.3932,0.0
5_6,8.4833,0.050000000000000003
5_6,9.0791,0.074999999999999997
5_6,9.6876,0.0
5_6,9.6891,0.0
5_6,11.495,0.25
5_6,14.888,0.25
5_6,14.261,0.025000000000000001
5_6,12.236,0.074999999999999997
5_6,10.537,0.10000000000000001
5_6,10.142,0.0
5_6,10.288,0.025000000000000001
5_6,9.6885,0.0
5_6,9.0934,0.050000000000000003
5_6,7.9916,0.20000000000000001
5_6,7.1729,0.47499999999999998
5_6,6.3371,0.074999999999999997
5_6,6.6023,0.025000000000000001
5_6,7.3896,0.0
5_6,8.209,0.074999999999999997
5_6,8.283,0.074999999999999997
5_6,8.3856,0.0
5_6,8.3407,0.0
5_6,8.4236,0.050000000000000003
5_6,8.3726,0.0
5_6,8.356,0.0
5_6,8.6541,0.050000000000000003
5_6,8.6332,0.0
5_6,8.8055,0.375
5_6,8.7456,0.025000000000000001
5_6,11.191,0.69999999999999996
5_6,11.908,0.050000000000000003
5_6,11.778,0.59999999999999998
5_6,10.41,0.47499999999999998
5_6,8.0369,0.59999999999999998
5_6,7.1985,0.0
5_6,8.768,0.65000000000000002
5_6,10.524,0.375
5_6,9.823,0.125
5_6,8.4368,0.0
5_6,7.7206,0.0
5_6,0.0,1.0
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,0.0,0.025000000000000001
5_6,8.6613,0.0
5_6,9.6473,0.0
5_6,9.1325,0.10000000000000001
5_6,8.7379,0.27500000000000002
5_6,8.6928,0.10000000000000001
5_6,8.4754,0.0
5_6,8.6473,0.125
5_6,8.8999,0.0
5_6,9.7743,0.10000000000000001
5_6,12.109,0.82499999999999996
5_6,11.598,0.59999999999999998
5_6,9.9806,0.10000000000000001
5_6,8.2714,0.125
5_6,7.2213,0.32500000000000001
5_6,8.7763,0.40000000000000002
5_6,10.345,0.14999999999999999
5_6,9.8068,0.0
5_6,9.163,0.074999999999999997
5_6,8.4942,0.14999999999999999
5_6,8.4426,0.025000000000000001
5_6,8.702,0.0
5_6,8.8284,0.0
5_6,8.4331,0.050000000000000003
5_6,8.4322,0.0
5_6,8.791,0.0
5_6,9.0371,0.0
5_6,9.6412,0.0
5_6,9.853,0.050000000000000003
5_6,10.376,0.42499999999999999
5_6,12.966,0.25
5_6,13.336,0.72499999999999998
5_6,11.78,0.0
5_6,10.503,0.10000000000000001
5_6,10.312,0.074999999999999997
5_6,10.858,0.050000000000000003
5_6,10.752,0.34999999999999998
5_6,9.3791,0.074999999999999997
5_6,8.0956,0.050000000000000003
5_6,7.3646,0.050000000000000003
5_6,6.9769,0.14999999999999999
5_6,6.7389,0.17499999999999999
5_6,6.6723,0.14999999999999999
5_6,7.676,0.14999999999999999
5_6,8.6138,0.125
5_6,8.4506,0.10000000000000001
5_6,7.9438,0.22500000000000001
5_6,8.1533,0.40000000000000002
5_6,9.2264,0.20000000000000001
5_6,10.566,0.32500000000000001
5_6,10.628,0.025000000000000001
5_6,12.796,0.32500000000000001
5_6,16.455,0.92500000000000004
5_6,14.565,0.69999999999999996
5_6,11.073,0.22500000000000001
5_6,8.7748,0.22500000000000001
5_6,9.2863,0.074999999999999997
5_6,10.444,0.27500000000000002
5_6,9.5453,0.025000000000000001
5_6,7.5575,0.27500000000000002
5_6,5.9001,0.34999999999999998
5_6,6.0332,0.0
5_6,6.1389,0.29999999999999999
5_6,7.0186,0.0
5_6,7.8843,0.0
5_6,8.6743,0.0
5_6,8.8375,0.125
5_6,8.7912,0.0
5_6,8.6723,0.0
5_6,9.2684,0.074999999999999997
5_6,9.5979,0.025000000000000001
5_6,9.5325,0.025000000000000001
5_6,10.774,0.0
5_6,15.249,0.25
5_6,14.166,0.0
5_6,10.756,0.125
5_6,9.1935,0.025000000000000001
5_6,9.3678,0.0
5_6,9.4401,0.0
5_6,8.9336,0.0
5_6,8.0687,0.0
5_6,7.4953,0.25
5_6,6.9856,0.0
5_6,6.8057,0.40000000000000002
5_6,7.1851,0.025000000000000001
5_6,7.7818,0.0
5_6,8.0651,0.0
5_6,8.3482,0.025000000000000001
5_6,8.6173,0.050000000000000003
5_6,8.1255,0.0
5_6,9.049,0.27500000000000002
5_6,10.681,0.25
5_6,11.27,0.125
5_6,11.854,0.55000000000000004
5_6,14.158,0.14999999999999999
5_6,14.883,0.074999999999999997
5_6,12.794,0.125
5_6,10.648,0.074999999999999997
5_6,9.5745,0.0
5_6,9.1225,0.0
5_6,8.9884,0.074999999999999997
5_6,0.0,1.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,8.1692,0.22500000000000001
5_6,7.1721,0.025000000000000001
5_6,6.3889,0.074999999999999997
5_6,6.6031,0.025000000000000001
5_6,6.9605,0.074999999999999997
5_6,6.914,0.074999999999999997
5_6,7.4666,0.0
5_6,8.3014,0.025000000000000001
5_6,8.6127,0.074999999999999997
5_6,9.1945,0.0
5_6,9.8569,0.025000000000000001
5_6,10.52,0.5
5_6,10.538,0.025000000000000001
5_6,11.325,0.14999999999999999
5_6,14.64,0.10000000000000001
5_6,13.408,0.10000000000000001
5_6,11.842,0.34999999999999998
5_6,10.033,0.125
5_6,9.3779,0.025000000000000001
5_6,9.8887,0.025000000000000001
5_6,9.5149,0.050000000000000003
5_6,8.4842,0.10000000000000001
5_6,7.746,0.0
5_6,6.7464,0.025000000000000001
5_6,6.3958,0.074999999999999997
5_6,6.9479,0.074999999999999997
5_6,8.2216,0.42499999999999999
5_6,8.3613,0.29999999999999999
5_6,8.5545,0.0
5_6,8.5556,0.0
5_6,8.408,0.0
5_6,8.5111,0.0
5_6,9.2703,0.10000000000000001
5_6,10.775,0.20000000000000001
5_6,12.382,0.0
5_6,15.186,0.69999999999999996
5_6,13.986,0.050000000000000003
5_6,11.81,0.074999999999999997
5_6,10.242,0.10000000000000001
5_6,9.7055,0.0
5_6,9.8438,0.0
5_6,9.8065,0.0
5_6,8.8234,0.10000000000000001
5_6,7.497,0.0
5_6,6.5865,0.050000000000000003
5_6,6.1401,0.050000000000000003
5_6,6.2734,0.0
5_6,6.6449,0.025000000000000001
5_6,7.6744,0.0
5_6,8.3166,0.0
5_6,8.8354,0.0
5_6,8.91,0.0
5_6,9.3786,0.0
5_6,9.6123,0.0
5_6,8.9278,0.10000000000000001
5_6,9.2422,0.050000000000000003
5_6,10.242,0.050000000000000003
5_6,13.444,0.20000000000000001
5_6,14.641,0.10000000000000001
5_6,12.833,0.050000000000000003
5_6,11.128,0.050000000000000003
5_6,9.7296,0.10000000000000001
5_6,9.97,0.0
5_6,10.318,0.0
5_6,9.4842,0.0
5_6,8.1722,0.025000000000000001
5_6,7.1884,0.0
5_6,6.8006,0.050000000000000003
5_6,6.8587,0.0
5_6,7.3353,0.0
5_6,7.707,0.17499999999999999
5_6,8.2582,0.0
5_6,8.3019,0.125
5_6,8.2871,0.0
5_6,8.094,0.0
5_6,8.5337,0.0
5_6,9.6436,0.82499999999999996
5_6,10.358,0.0
5_6,10.912,0.45000000000000001
5_6,13.956,0.0
5_6,14.715,0.10000000000000001
5_6,12.63,0.025000000000000001
5_6,11.434,0.074999999999999997
5_6,10.061,0.050000000000000003
5_6,9.9646,0.074999999999999997
5_6,9.7043,0.0
5_6,9.1982,0.025000000000000001
5_6,8.0205,0.14999999999999999
5_6,7.1476,0.050000000000000003
5_6,6.7064,0.0
5_6,6.2284,0.0
5_6,6.5563,0.0
5_6,7.3158,0.0
5_6,8.0315,0.050000000000000003
5_6,8.4345,0.050000000000000003
5_6,8.7398,0.050000000000000003
5_6,8.9257,0.0
5_6,9.2674,0.025000000000000001
5_6,9.8043,0.025000000000000001
5_6,9.8807,0.025000000000000001
5_6,0.0,1.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,9.63,0.10000000000000001
5_6,11.78,0.20000000000000001
5_6,14.762,0.20000000000000001
5_6,12.453,0.125
5_6,10.263,0.074999999999999997
5_6,9.8252,0.0
5_6,9.9334,0.0
5_6,10.201,0.0
5_6,9.3695,0.074999999999999997
5_6,8.2791,0.22500000000000001
5_6,7.2332,0.025000000000000001
5_6,7.0368,0.22500000000000001
5_6,6.8057,0.050000000000000003
5_6,7.2307,0.050000000000000003
5_6,7.9155,0.074999999999999997
5_6,8.1235,0.074999999999999997
5_6,8.0789,0.27500000000000002
5_6,7.9293,0.0
5_6,8.0176,0.0
5_6,8.5704,0.0
5_6,9.3757,0.34999999999999998
5_6,9.9942,0.14999999999999999
5_6,10.284,0.40000000000000002
5_6,12.033,0.0
5_6,14.06,0.074999999999999997
5_6,14.381,0.050000000000000003
5_6,12.339,0.0
5_6,10.205,0.0
5_6,9.1967,0.14999999999999999
5_6,9.2113,0.14999999999999999
5_6,9.4039,0.25
5_6,9.107,0.0
5_6,8.1684,0.025000000000000001
5_6,7.1099,0.0
5_6,6.5277,0.025000000000000001
5_6,6.5855,0.050000000000000003
5_6,6.9262,0.0
5_6,8.1767,0.10000000000000001
5_6,8.2995,0.0
5_6,8.4782,0.0
5_6,8.7467,0.025000000000000001
5_6,9.046,0.0
5_6,9.6582,0.0
5_6,9.8061,0.025000000000000001
5_6,9.7466,0.0
5_6,9.6286,0.0
5_6,11.983,0.29999999999999999
5_6,13.574,0.074999999999999997
5_6,12.51,0.050000000000000003
5_6,11.051,0.20000000000000001
5_6,9.8834,0.10000000000000001
5_6,9.8471,0.0
5_6,10.209,0.0
5_6,9.6325,0.025000000000000001
5_6,9.1538,0.0
5_6,8.2009,0.0
5_6,7.3526,0.0
5_6,6.7412,0.0
5_6,6.9185,0.0
5_6,7.2158,0.0
5_6,7.9287,0.0
5_6,8.2177,0.0
5_6,8.271,0.025000000000000001
5_6,8.1215,0.0
5_6,8.1528,0.0
5_6,8.613,0.0
5_6,9.9855,0.050000000000000003
5_6,10.106,0.0
5_6,11.523,0.025000000000000001
5_6,14.805,0.27500000000000002
5_6,14.132,0.0
5_6,12.291,0.0
5_6,11.105,0.025000000000000001
5_6,10.195,0.20000000000000001
5_6,9.5539,0.0
5_6,9.1075,0.10000000000000001
5_6,8.2307,0.025000000000000001
5_6,7.4622,0.125
5_6,6.9027,0.025000000000000001
5_6,7.0191,0.0
5_6,7.2571,0.0
5_6,7.5387,0.025000000000000001
5_6,8.0604,0.10000000000000001
5_6,7.9704,0.17499999999999999
5_6,8.5951,0.0
5_6,9.1301,0.32500000000000001
5_6,9.3618,0.14999999999999999
5_6,9.2958,0.050000000000000003
5_6,9.5057,0.22500000000000001
5_6,9.2689,0.0
5_6,9.1063,0.0
5_6,9.687,0.10000000000000001
5_6,12.912,0.69999999999999996
5_6,14.963,0.55000000000000004
5_6,13.013,0.050000000000000003
5_6,11.818,0.32500000000000001
5_6,10.274,0.125
5_6,10.183,0.0
5_6,9.8722,0.0
5_6,9.551,0.025000000000000001
5_6,0.0,1.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,9.2875,0.10000000000000001
5_6,9.3305,0.050000000000000003
5_6,9.1223,0.050000000000000003
5_6,9.0782,0.050000000000000003
5_6,9.1834,0.050000000000000003
5_6,9.0044,0.074999999999999997
5_6,9.2125,0.074999999999999997
5_6,9.272,0.0
5_6,9.2174,0.0
5_6,9.3327,0.0
5_6,9.0331,0.025000000000000001
5_6,8.2796,0.074999999999999997
5_6,8.2719,0.0
5_6,8.7064,0.0
5_6,9.2455,0.0
5_6,9.283,0.025000000000000001
5_6,10.343,0.75
5_6,12.258,0.29999999999999999
5_6,12.63,0.40000000000000002
5_6,11.612,0.0
5_6,10.956,0.69999999999999996
5_6,10.451,0.025000000000000001
5_6,10.101,0.074999999999999997
5_6,9.9521,0.0
5_6,10.083,0.40000000000000002
5_6,9.2887,0.125
5_6,8.4094,0.025000000000000001
5_6,7.4691,0.050000000000000003
5_6,6.9488,0.050000000000000003
5_6,6.9925,0.0
5_6,7.3192,0.025000000000000001
5_6,7.843,0.050000000000000003
5_6,8.4382,0.10000000000000001
5_6,9.0817,0.025000000000000001
5_6,9.1559,0.025000000000000001
5_6,8.6786,0.25
5_6,8.0957,0.45000000000000001
5_6,7.9118,0.0
5_6,8.3221,0.025000000000000001
5_6,8.6523,0.0
5_6,9.1952,0.0
5_6,9.4911,0.025000000000000001
5_6,8.8665,0.22500000000000001
5_6,8.2232,0.10000000000000001
5_6,8.3776,0.0
5_6,9.1379,0.025000000000000001
5_6,10.372,0.25
5_6,11.013,0.32500000000000001
5_6,12.372,0.20000000000000001
5_6,13.88,0.34999999999999998
5_6,12.056,0.0
5_6,9.0585,0.20000000000000001
5_6,9.1274,0.0
5_6,10.965,0.97499999999999998
5_6,10.1,0.375
5_6,8.7668,0.10000000000000001
5_6,7.3503,0.84999999999999998
5_6,6.9558,0.20000000000000001
5_6,6.0067,0.29999999999999999
5_6,5.1724,0.34999999999999998
5_6,6.3923,0.375
5_6,7.7368,0.27500000000000002
5_6,8.3329,0.25
5_6,8.6524,0.025000000000000001
5_6,8.3363,0.0
5_6,8.4118,0.0
5_6,9.1789,0.025000000000000001
5_6,9.4346,0.025000000000000001
5_6,9.1722,0.0
5_6,10.522,0.29999999999999999
5_6,11.374,0.050000000000000003
5_6,12.199,0.375
5_6,12.818,0.050000000000000003
5_6,11.244,0.025000000000000001
5_6,10.087,0.375
5_6,9.5199,0.0
5_6,9.1084,0.0
5_6,8.2742,0.050000000000000003
5_6,7.8474,0.025000000000000001
5_6,7.4502,0.17499999999999999
5_6,6.4676,0.025000000000000001
5_6,6.4968,0.050000000000000003
5_6,7.0344,0.025000000000000001
5_6,7.5549,0.0
5_6,7.792,0.0
5_6,8.0603,0.17499999999999999
5_6,8.2838,0.0
5_6,8.3891,0.0
5_6,8.671,0.050000000000000003
5_6,9.3559,0.025000000000000001
5_6,9.8341,0.10000000000000001
5_6,9.6637,0.050000000000000003
5_6,9.8541,0.0
5_6,12.171,0.32500000000000001
5_6,13.6,0.22500000000000001
5_6,12.652,0.025000000000000001
5_6,10.727,0.22500000000000001
5_6,9.7449,0.050000000000000003
5_6,9.7445,0.0
5_6,9.9639,0.050000000000000003
5_6,0.0,1.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,0.0,0.0
5_6,9.4001,0.074999999999999997
5_6,8.1631,0.050000000000000003
5_6,7.1586,0.0
5_6,6.1851,0.32500000000000001
